"id","yearBuilt","City","latitude","longitude","zipcode","bathrooms","bedrooms","DateListed","DateSold","daysOnZillow","homeType","lastSoldPrice","livingArea","lotSize","price","priceHistory.1.price","propertyTaxRate","hasCooling","hasFireplace","hasGarage","hasHeating","hasView","schools0distance","schools0level","schools0rating","schools1distance","schools1level","schools1rating","schools2distance","school2level","schools2rating","price_category"
12411,1926,"Portland",45.46546,-122.7459,"97223",3,3,"4/28/2020","12/11/2020",227,"SINGLE_FAMILY",554000,2543,14810,554000,554000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","6",2.3,"Middle","4",4,"High","5","above"
12412,1951,"Portland",45.50474,-122.8107,"97225",2,3,"5/4/2020","12/14/2020",224,"SINGLE_FAMILY",510100,1549,6098,510100,498000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,1.4,"Elementary","4",1.2,"Middle","7",1.2,"High","3","below"
12413,1971,"Portland",45.46852,-122.6966,"97219",2,3,"5/6/2020","12/15/2020",223,"SINGLE_FAMILY",486000,1572,4791,486000,450000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","5",0.9,"Middle","7",0.7,"High","5","below"
12414,1946,"Portland",45.46775,-122.6892,"97219",1,3,"4/28/2020","12/11/2020",227,"SINGLE_FAMILY",510000,2703,6969,510000,510000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","7",2,"Middle","8",0.6,"High","5","below"
12416,1975,"Portland",45.49492,-122.723,"97221",3,4,"5/8/2020","12/16/2020",222,"SINGLE_FAMILY",593000,2616,11325,593000,534900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","9",1.6,"Middle","7",2.3,"High","5","above"
12418,1942,"Portland",45.47541,-122.7125,"97219",2,4,"5/8/2020","12/16/2020",222,"SINGLE_FAMILY",6e+05,2472,8712,6e+05,612000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.1,"Elementary","6",1.7,"Middle","8",1.4,"High","5","above"
12420,1988,"Portland",45.44838,-122.708,"97219",3,3,"5/10/2020","12/17/2020",221,"SINGLE_FAMILY",525000,1575,11761,525000,515000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","5",0.4,"Middle","8",2.1,"High","5","below"
12422,1992,"Portland",45.46606,-122.7274,"97219",3,4,"5/20/2020","12/22/2020",216,"SINGLE_FAMILY",539400,2144,5662,539400,549900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","6",1.4,"Middle","8",2.4,"High","5","below"
12423,1990,"Portland",45.45772,-122.729,"97219",3,3,"5/18/2020","12/21/2020",217,"SINGLE_FAMILY",545000,1687,4791,545000,524900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","3",1.1,"Middle","8",2.7,"High","5","below"
12427,1991,"Portland",45.4568,-122.7311,"97219",3,3,"5/22/2020","12/23/2020",215,"SINGLE_FAMILY",483155,1600,4791,483155,472000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.6,"Elementary","3",1.2,"Middle","8",2.9,"High","5","below"
12428,1993,"Portland",45.43851,-122.6915,"97219",3,3,"6/1/2020","12/28/2020",210,"SINGLE_FAMILY",572850,2036,8276,572850,565000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","5",1.5,"Middle","8",2.4,"High","5","above"
12429,1968,"Portland",45.51087,-122.7941,"97225",3,4,"5/24/2020","12/24/2020",214,"SINGLE_FAMILY",640000,2376,12632,640000,655000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,1,"Elementary","9",0.4,"Middle","7",1.9,"High","3","above"
12430,1949,"Portland",45.48767,-122.7274,"97221",3,4,"6/1/2020","12/28/2020",210,"SINGLE_FAMILY",610000,2587,20037,610000,629000,1.12,TRUE,TRUE,TRUE,TRUE,FALSE,0.3,"Elementary","9",1.7,"Middle","7",2.4,"High","5","above"
12431,1990,"Portland",45.45328,-122.6862,"97219",3,4,"6/3/2020","12/29/2020",209,"SINGLE_FAMILY",586800,2154,8712,586800,599000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.9,"Elementary","7",1.8,"Middle","8",1.5,"High","5","above"
12432,1963,"Portland",45.45917,-122.7161,"97219",2,2,"6/3/2020","12/29/2020",209,"SINGLE_FAMILY",645000,1650,9300,645000,1295,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.3,"Elementary","7",0.7,"Middle","8",2,"High","5","above"
12434,1943,"Portland",45.45974,-122.7104,"97219",2,3,"6/5/2020","12/30/2020",208,"SINGLE_FAMILY",530000,2174,8276,530000,524900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","7",0.7,"Middle","8",1.7,"High","5","below"
12435,2004,"Portland",45.4552,-122.7234,"97219",3,4,"6/3/2020","12/29/2020",209,"SINGLE_FAMILY",567025,2651,4791,567025,589900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.8,"Elementary","7",0.7,"Middle","8",2.5,"High","5","above"
12436,1975,"Portland",45.46791,-122.7445,"97223",2,3,"6/7/2020","12/31/2020",207,"SINGLE_FAMILY",517000,1404,11761,517000,489000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","6",2.4,"Middle","4",4.1,"High","5","below"
12437,1953,"Portland",45.5278,-122.5069,"97230",1,2,"1/19/2021","4/23/2021",94,"SINGLE_FAMILY",510000,1390,7840,510000,429989,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","3",1.2,"Middle","3",6.5,"High","3","below"
12438,1941,"Portland",45.45575,-122.7382,"97219",3,4,"6/17/2020","1/5/2021",202,"SINGLE_FAMILY",650000,3570,20037,650000,600200,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.9,"Elementary","3",1.6,"Middle","8",3.3,"High","5","above"
12440,1932,"Portland",45.54604,-122.597,"97213",1,3,"1/25/2021","4/26/2021",91,"SINGLE_FAMILY",606000,2867,4791,606000,569000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Elementary","1",0.6,"Middle","2",1,"High","4","above"
12441,1930,"Portland",45.58507,-122.741,"97203",2,3,"9/25/2020","2/24/2021",152,"SINGLE_FAMILY",615200,2442,4791,615200,519900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",0.7,"Middle","1",0.3,"High","2","above"
12442,1912,"Portland",45.51987,-122.6474,"97214",2,3,"1/27/2021","4/27/2021",90,"SINGLE_FAMILY",540000,2093,2178,540000,524000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","5",1.1,"Middle","6",1.4,"High","5","below"
12443,1924,"Portland",45.5444,-122.6043,"97213",3,4,"1/27/2021","4/27/2021",90,"SINGLE_FAMILY",610000,2498,5227,610000,599000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","1",1.1,"Middle","2",1.5,"High","4","above"
12448,1943,"Portland",45.55416,-122.5894,"97218",2,3,"1/29/2021","4/28/2021",89,"SINGLE_FAMILY",592000,1988,4791,592000,524900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","1",0.6,"Middle","2",0.9,"High","4","above"
12450,1923,"Portland",45.51857,-122.615,"97215",1,2,"1/29/2021","4/28/2021",89,"SINGLE_FAMILY",550000,1825,2613,550000,525000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","8",0.7,"Middle","4",1.1,"High","5","below"
12463,1940,"Portland",45.57533,-122.6711,"97217",2,3,"1/31/2021","4/29/2021",88,"SINGLE_FAMILY",588000,2080,4791,588000,529000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.1,"Primary","3",0.8,"Middle","1",0.9,"High","4","above"
12465,1960,"Portland",45.56506,-122.8416,"97229",3,5,"9/29/2020","2/26/2021",150,"SINGLE_FAMILY",617500,2843,8276,617500,619900,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","8",1.3,"Middle","8",1.8,"High","6","above"
12466,1950,"Portland",45.56733,-122.6215,"97211",1,2,"1/31/2021","4/29/2021",88,"SINGLE_FAMILY",560000,1142,6969,560000,499000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,1.1,"Elementary","2",1.2,"Middle","3",3,"High","4","above"
12471,1930,"Portland",45.56812,-122.6762,"97217",2,3,"1/31/2021","4/29/2021",88,"SINGLE_FAMILY",590000,2460,5227,590000,575000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Elementary","5",0.3,"Middle","1",0.5,"High","4","above"
12473,1953,"Portland",45.55449,-122.6094,"97218",1,2,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",650000,1800,10890,650000,499000,1.12,TRUE,TRUE,TRUE,TRUE,FALSE,0.1,"Elementary","2",0.8,"Middle","3",1.9,"High","4","above"
12475,1949,"Portland",45.57952,-122.6808,"97217",2,3,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",525000,1453,5227,525000,489000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,1.2,"Elementary","4",0.8,"Middle","1",1.3,"High","4","below"
12476,1978,"Portland",45.51601,-122.8036,"97225",3,4,"10/7/2020","3/2/2021",146,"SINGLE_FAMILY",615000,2650,9147,615000,629900,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,1.6,"Elementary","9",1,"Middle","7",1.9,"High","3","above"
12478,1928,"Portland",45.58133,-122.7051,"97217",2,4,"10/7/2020","3/2/2021",146,"SINGLE_FAMILY",535000,2580,8276,535000,499000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","4",1.8,"Middle","1",2.4,"High","4","below"
12479,2007,"Portland",45.59035,-122.7143,"97203",3,3,"2/17/2021","7/12/2021",145,"SINGLE_FAMILY",550000,1928,2867,550000,2795,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","1",1.5,"Middle","1",1.5,"High","2","below"
12480,2017,"Portland",45.52491,-122.5871,"97213",3,3,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",550000,1543,2613,550000,475000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","2",1.2,"Middle","2",1.1,"High","4","below"
12481,1967,"Portland",45.53291,-122.5237,"97230",2,3,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",547000,1771,9583,547000,499500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.7,"Elementary","2",1.5,"Middle","6",1.6,"High","4","below"
12486,1893,"Portland",45.5515,-122.6644,"97212",1,3,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",538500,2360,5000,538500,340000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Primary","3",0.8,"Middle","1",0.7,"High","4","below"
12487,2012,"Portland",45.56123,-122.6629,"97211",3,3,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",570000,1678,2613,570000,559000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Primary","3",1.4,"Middle","1",0.6,"High","4","above"
12492,1954,"Portland",45.51566,-122.5391,"97216",2,4,"2/2/2021","4/30/2021",87,"SINGLE_FAMILY",533000,2706,13939,533000,499000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","4",0.8,"Middle","5",0.8,"High","5","below"
12493,1996,"Portland",45.55744,-122.8555,"97229",2.5,3,"10/13/2020","3/5/2021",143,"SINGLE_FAMILY",5e+05,1835,5662,5e+05,325000,1.13,FALSE,TRUE,FALSE,TRUE,FALSE,1,"Elementary","8",2.1,"Middle","8",0.8,"High","6","below"
12497,2018,"Portland",45.53512,-122.5673,"97220",2,3,"2/8/2021","5/3/2021",84,"SINGLE_FAMILY",5e+05,1549,7405,5e+05,399997,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","6",1.4,"Middle","2",1,"High","4","below"
12498,1982,"Portland",45.55574,-122.6524,"97211",2,3,"2/8/2021","5/3/2021",84,"SINGLE_FAMILY",525000,1161,4791,525000,499900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Primary","3",1.5,"Middle","1",1.3,"High","4","below"
12499,1929,"Portland",45.57518,-122.7001,"97217",2,2,"10/13/2020","3/5/2021",143,"SINGLE_FAMILY",576000,1850,5662,576000,469900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","5",1.3,"Middle","1",2,"High","4","above"
12500,2010,"Portland",45.57645,-122.6896,"97217",2,3,"10/13/2020","3/5/2021",143,"SINGLE_FAMILY",551500,1470,2613,551500,550000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","5",0.8,"Middle","1",1.5,"High","4","above"
12502,1904,"Portland",45.56572,-122.6569,"97211",1.5,3,"2/10/2021","5/4/2021",83,"SINGLE_FAMILY",575000,1724,4791,575000,435000,1.12,FALSE,FALSE,FALSE,TRUE,FALSE,0.5,"Primary","3",1.8,"Middle","1",1,"High","4","above"
12503,1930,"Portland",45.57416,-122.6767,"97217",2,3,"2/10/2021","5/4/2021",83,"SINGLE_FAMILY",515000,2016,4791,515000,515000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.5,"Primary","3",0.5,"Middle","1",0.9,"High","4","below"
12504,2018,"Portland",45.53499,-122.5663,"97220",2,3,"2/8/2021","5/3/2021",84,"SINGLE_FAMILY",5e+05,1430,7271,5e+05,459900,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","6",1.4,"Middle","2",1,"High","4","below"
12506,1924,"Portland",45.54095,-122.6106,"97213",1,3,"2/12/2021","5/5/2021",82,"SINGLE_FAMILY",490000,1760,4791,490000,475000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","5",1.5,"Middle","2",1.9,"High","4","below"
12509,1967,"Portland",45.54536,-122.517,"97230",3,4,"2/14/2021","5/6/2021",81,"SINGLE_FAMILY",520000,2016,7405,520000,515000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.8,"Elementary","7",1.5,"Middle","6",1.5,"High","4","below"
12513,2012,"Portland",45.53733,-122.658,"97212",4,3,"2/16/2021","5/7/2021",80,"TOWNHOUSE",610000,1759,871,610000,625000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","3",0.7,"Middle","1",1.9,"High","9","above"
12514,1920,"Portland",45.57518,-122.6985,"97217",2,3,"10/21/2020","3/9/2021",139,"SINGLE_FAMILY",5e+05,1590,5450,5e+05,230000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","5",1.2,"Middle","1",1.9,"High","4","below"
12515,1926,"Portland",45.54702,-122.6542,"97212",1,3,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",6e+05,1762,4791,6e+05,599000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Primary","6",1.1,"Middle","1",1.8,"High","9","above"
12516,1965,"Portland",45.55527,-122.5929,"97218",3,4,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",525000,1608,6534,525000,515000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","1",0.8,"Middle","2",1.1,"High","4","below"
12518,1937,"Portland",45.57697,-122.6694,"97217",2,4,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",5e+05,1924,4791,5e+05,489000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Primary","3",1,"Middle","1",1,"High","4","below"
12519,1948,"Portland",45.55768,-122.587,"97218",2,4,"2/16/2021","5/7/2021",80,"SINGLE_FAMILY",556000,1647,10454,556000,499990,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","1",0.8,"Middle","2",1,"High","4","above"
12520,1908,"Portland",45.52701,-122.5839,"97213",2,4,"2/22/2021","5/10/2021",77,"SINGLE_FAMILY",550000,2466,7405,550000,517000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","2",1.1,"Middle","2",1,"High","4","below"
12521,2008,"Portland",45.54057,-122.7891,"97229",2.5,4,"10/23/2020","3/10/2021",138,"SINGLE_FAMILY",632000,2683,4356,632000,619000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.6,"Primary","9",2.2,"Middle","7",2.1,"High","5","above"
12523,1924,"Portland",45.57492,-122.673,"97217",1,2,"2/22/2021","5/10/2021",77,"SINGLE_FAMILY",532000,1568,5000,532000,375000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,1.2,"Primary","3",0.7,"Middle","1",0.9,"High","4","below"
12525,1965,"Portland",45.52567,-122.7478,"97229",3,4,"10/23/2020","3/10/2021",138,"SINGLE_FAMILY",530000,3248,34412,530000,530000,1.12,FALSE,TRUE,FALSE,TRUE,TRUE,2.2,"Elementary","9",1.6,"Middle","9",3.7,"High","8","below"
12527,1996,"Portland",45.55474,-122.8532,"97229",2,3,"10/23/2020","3/10/2021",138,"SINGLE_FAMILY",545149,1654,5662,545149,479900,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,1,"Elementary","8",2,"Middle","8",0.8,"High","6","below"
12528,1950,"Portland",45.57463,-122.668,"97217",3,4,"2/22/2021","5/10/2021",77,"SINGLE_FAMILY",505000,1900,6969,505000,515000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Primary","3",0.9,"Middle","1",0.9,"High","4","below"
12532,1956,"Portland",45.52872,-122.5429,"97220",2,4,"2/22/2021","5/10/2021",77,"SINGLE_FAMILY",557500,2112,12196,557500,489500,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Elementary","4",0.9,"Middle","5",1.3,"High","5","above"
12535,2003,"Portland",45.55876,-122.6031,"97218",2,3,"2/24/2021","5/11/2021",76,"SINGLE_FAMILY",550000,1265,9583,550000,495000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","2",1.3,"Middle","3",1.7,"High","4","below"
12537,2018,"Portland",45.58426,-122.7132,"97203",3,4,"10/27/2020","3/12/2021",136,"SINGLE_FAMILY",639900,2306,3049,639900,639900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","1",1.7,"Middle","1",1.6,"High","2","above"
12538,1956,"Portland",45.58458,-122.7149,"97203",2,3,"10/25/2020","3/11/2021",137,"SINGLE_FAMILY",560000,2100,5000,560000,459900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Primary","1",1.6,"Middle","1",1.5,"High","2","above"
12541,1953,"Portland",45.57142,-122.6962,"97217",2,2,"10/27/2020","3/12/2021",136,"SINGLE_FAMILY",560000,2358,7405,560000,480000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","5",1,"Middle","1",1.7,"High","4","above"
12543,1948,"Portland",45.54361,-122.5447,"97220",2,3,"2/26/2021","5/12/2021",75,"SINGLE_FAMILY",490000,1171,12196,490000,425000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","6",0.5,"Middle","6",0.6,"High","4","below"
12546,1995,"Beaverton",45.55725,-122.8565,"97229",2.5,4,"11/2/2020","3/15/2021",133,"SINGLE_FAMILY",545000,1900,7405,545000,2195,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","8",2.2,"Middle","8",0.7,"High","6","below"
12548,1938,"Portland",45.52411,-122.6349,"97232",1,3,"2/26/2021","5/12/2021",75,"SINGLE_FAMILY",6e+05,1962,4791,6e+05,6e+05,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.9,"Elementary","5",1.1,"Middle","6",1.6,"High","5","above"
12549,1923,"Portland",45.5314,-122.7091,"97210",4.5,4,"11/2/2020","3/15/2021",133,"SINGLE_FAMILY",625000,4685,8700,625000,840000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","5",3.7,"Middle","9",1.5,"High","8","above"
12550,1943,"Portland",45.6021,-122.7584,"97203",2,3,"11/2/2020","3/15/2021",133,"SINGLE_FAMILY",550000,2010,5227,550000,515000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","1",1.4,"Middle","1",1.4,"High","2","below"
12554,1985,"Portland",45.53118,-122.5916,"97213",2,3,"2/26/2021","5/12/2021",75,"SINGLE_FAMILY",476000,1008,5227,476000,399000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.8,"Elementary","2",0.9,"Middle","2",0.9,"High","4","below"
12556,1999,"Portland",45.5179,-122.6951,"97201",2,3,"11/8/2020","3/18/2021",130,"TOWNHOUSE",575000,1535,16988,575000,575000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.2,"Elementary","5",4.2,"Middle","9",0.4,"High","8","above"
12557,2014,"Portland",45.5295,-122.5989,"97213",3,3,"2/28/2021","5/13/2021",74,"TOWNHOUSE",537000,1770,2613,537000,499900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.1,"Elementary","8",0.6,"Middle","4",1.8,"High","5","below"
12560,1927,"Portland",45.54809,-122.6123,"97213",1,3,"2/28/2021","5/13/2021",74,"SINGLE_FAMILY",595000,2218,3920,595000,499900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.5,"Elementary","8",0.5,"Middle","3",1.1,"High","9","above"
12562,2011,"Portland",45.54937,-122.5956,"97213",3,3,"2/28/2021","5/13/2021",74,"SINGLE_FAMILY",557000,1508,2613,557000,495000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","1",0.6,"Middle","2",1,"High","4","above"
12564,1954,"Portland",45.52767,-122.5076,"97230",2,4,"3/2/2021","5/14/2021",73,"SINGLE_FAMILY",551000,1784,9147,551000,459000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.2,"Elementary","3",1.2,"Middle","3",6.5,"High","3","above"
12566,1923,"Portland",45.57281,-122.6752,"97217",2,4,"3/2/2021","5/14/2021",73,"SINGLE_FAMILY",560000,2232,3920,560000,529900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,1.4,"Primary","3",0.5,"Middle","1",0.8,"High","4","above"
12567,1908,"Portland",45.56821,-122.6837,"97217",2,3,"11/16/2020","3/22/2021",126,"SINGLE_FAMILY",572717,2163,3484,572717,2495,1.12,TRUE,FALSE,FALSE,TRUE,TRUE,0.6,"Elementary","5",0.2,"Middle","1",0.9,"High","4","above"
12573,1942,"Portland",45.55678,-122.5799,"97218",2,3,"3/8/2021","5/17/2021",70,"SINGLE_FAMILY",575000,2505,7405,575000,575000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.9,"Elementary","1",0.9,"Middle","2",0.9,"High","4","above"
12578,1923,"Portland",45.54948,-122.5895,"97213",2,2,"3/8/2021","5/17/2021",70,"SINGLE_FAMILY",580000,2458,5662,580000,499000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","1",0.4,"Middle","2",0.7,"High","4","above"
12579,1960,"Portland",45.55437,-122.551,"97220",2,5,"3/2/2021","5/14/2021",73,"SINGLE_FAMILY",5e+05,2229,7840,5e+05,475000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Primary","5",0.7,"Middle","6",0.7,"High","4","below"
12584,1928,"Portland",45.56661,-122.6514,"97211",1,3,"3/10/2021","5/18/2021",69,"SINGLE_FAMILY",566500,2126,4791,566500,549900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.5,"Primary","3",1.8,"Middle","1",1.3,"High","4","above"
12587,1905,"Portland",45.55527,-122.6683,"97217",1,3,"3/10/2021","5/18/2021",69,"SINGLE_FAMILY",501000,3536,4791,501000,445000,1.12,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,"Primary","1",1,"Middle","1",0.4,"High","4","below"
12593,2020,"Portland",45.5738,-122.8343,"97229",3,4,"11/22/2020","3/25/2021",123,"SINGLE_FAMILY",506623,1642,3049,506623,499990,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","8",1.3,"Middle","8",2.5,"High","6","below"
12594,1989,"Portland",45.52352,-122.7859,"97229",2.5,4,"11/22/2020","3/25/2021",123,"SINGLE_FAMILY",587225,2400,15245,587225,455000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,1.3,"Elementary","8",1.1,"Middle","7",2.8,"High","3","above"
12596,1997,"Portland",45.55532,-122.8507,"97229",3,4,"11/24/2020","3/26/2021",122,"SINGLE_FAMILY",593500,2128,5227,593500,540000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,1.2,"Elementary","8",1.8,"Middle","8",1,"High","6","above"
12597,1951,"Portland",45.53969,-122.5498,"97220",2,3,"3/12/2021","5/19/2021",68,"SINGLE_FAMILY",512400,1608,5662,512400,425000,1.12,TRUE,FALSE,FALSE,TRUE,TRUE,0.3,"Elementary","6",0.9,"Middle","6",1,"High","4","below"
12599,1949,"Portland",45.55295,-122.5875,"97218",2,3,"3/16/2021","5/21/2021",66,"SINGLE_FAMILY",580000,1856,4791,580000,499900,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","1",0.6,"Middle","2",0.8,"High","4","above"
12600,2019,"Portland",45.53739,-122.5712,"97220",3,3,"3/14/2021","5/20/2021",67,"SINGLE_FAMILY",522500,1512,3049,522500,490000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","6",1.1,"Middle","2",0.7,"High","4","below"
12601,1922,"Portland",45.58004,-122.7013,"97217",2,2,"11/24/2020","3/26/2021",122,"SINGLE_FAMILY",504680,1708,3484,504680,245000,1.12,TRUE,TRUE,FALSE,TRUE,FALSE,0.1,"Elementary","4",1.5,"Middle","1",2.2,"High","4","below"
12602,1990,"Portland",45.54704,-122.8376,"97229",2,2,"11/24/2020","3/26/2021",122,"SINGLE_FAMILY",588800,1434,6534,588800,525000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.5,"Elementary","7",2.2,"Middle","6",1.8,"High","6","above"
12606,0,"Portland",45.57317,-122.8321,"97229",3,3,"11/24/2020","3/26/2021",122,"SINGLE_FAMILY",550000,1744,2613,550000,529000,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.4,"Elementary","8",1.2,"Middle","8",2.6,"High","6","below"
12607,1976,"Portland",45.53007,-122.8065,"97229",3,3,"11/24/2020","3/26/2021",122,"SINGLE_FAMILY",499900,2242,7840,499900,499900,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","5",1.8,"Middle","7",0.9,"High","5","below"
12608,1979,"Portland",45.55946,-122.5949,"97218",2,3,"3/16/2021","5/21/2021",66,"SINGLE_FAMILY",540000,1250,5520,540000,249000,1.12,FALSE,TRUE,FALSE,TRUE,FALSE,0.3,"Elementary","1",1.1,"Middle","2",1.4,"High","4","below"
12609,2005,"Portland",45.51567,-122.782,"97225",3,3,"11/24/2020","3/26/2021",122,"TOWNHOUSE",5e+05,1944,1306,5e+05,5e+05,1.13,TRUE,TRUE,FALSE,TRUE,FALSE,0.9,"Elementary","8",0.8,"Middle","7",2.6,"High","3","below"
12614,1964,"Portland",45.55054,-122.5267,"97230",2,3,"3/16/2021","5/21/2021",66,"SINGLE_FAMILY",485000,1260,8712,485000,425000,1.12,TRUE,TRUE,FALSE,TRUE,TRUE,0.2,"Elementary","7",0.9,"Middle","6",0.8,"High","4","below"
12615,2017,"Portland",45.56902,-122.8404,"97229",3,3,"11/30/2020","3/29/2021",119,"TOWNHOUSE",559000,1812,3484,559000,559000,1.13,TRUE,TRUE,FALSE,TRUE,TRUE,0.4,"Elementary","8",1.3,"Middle","8",2,"High","6","above"
